Pitch motor $u_\theta$ [V],Yaw motor $u_\psi$ [V],Pitch angle $\theta$ [rad],Yaw angle $\psi$ [rad],Sample time $\Delta t$ [s]
1.3705,0.52267,-0.36176,2.0503,
1.3705,0.52267,-0.35812,2.0463,
1.3705,0.52267,-0.35731,2.0617,
1.3705,0.52267,-0.35326,2.0673,
1.3705,0.52267,-0.35367,2.0609,
1.3705,0.52267,-0.35529,2.0746,
1.3705,0.52267,-0.36055,2.0997,
1.3705,0.52267,-0.35286,2.103,
1.3705,0.52267,-0.34719,2.1038,
1.3705,0.52267,-0.35731,2.1272,
1.3705,0.52267,-0.34759,2.107,
1.3705,0.52267,-0.3484,2.1183,
1.3705,0.52267,-0.3565,2.1353,
1.3705,0.52267,-0.34679,2.1289,
1.3705,0.52267,-0.35124,2.1612,
1.3705,0.52267,-0.348,2.1572,
1.3705,0.52267,-0.35488,2.1791,
1.3705,0.52267,-0.34638,2.1588,
1.3705,0.52267,-0.35691,2.1807,
1.3705,0.52267,-0.35771,2.1872,
1.3705,0.52267,-0.35852,2.1888,
1.3705,0.52267,-0.35286,2.1952,
1.3705,0.52267,-0.35367,2.2033,
1.3705,0.52267,-0.348,2.1904,
1.3705,0.52267,-0.35002,2.2074,
1.3705,0.52267,-0.3484,2.2179,
1.3705,0.52267,-0.34759,2.226,
1.3705,0.52267,-0.34598,2.2244,
1.3705,1.378,-0.34881,2.2997,
1.3705,1.378,-0.34679,2.3126,
1.3705,1.378,-0.34557,2.2973,
1.3705,1.378,-0.34314,2.3029,
1.3705,1.378,-0.34476,2.3207,
1.3705,1.378,-0.34881,2.3264,
1.3705,1.378,-0.34031,2.3305,
1.3705,1.378,-0.34638,2.3434,
1.3705,1.378,-0.34071,2.3515,
1.3705,1.378,-0.34517,2.3507,
1.3705,1.378,-0.34152,2.3491,
1.3705,1.378,-0.35083,2.3701,
1.3705,1.378,-0.34598,2.3815,
1.3705,1.378,-0.34719,2.3831,
1.3705,1.378,-0.35124,2.3912,
1.3705,1.378,-0.35286,2.3944,
1.3705,1.378,-0.35124,2.3928,
1.3705,1.378,-0.34921,2.4114,
1.3705,1.378,-0.35367,2.4082,
1.3705,1.378,-0.34719,2.4009,
1.3705,1.378,-0.35529,2.4236,
1.3705,1.378,-0.34638,2.4308,
1.3705,1.378,-0.35083,2.4454,
1.3705,1.378,-0.35326,2.4527,
1.3705,1.378,-0.36014,2.4576,
1.3705,1.378,-0.35933,2.4567,
1.3705,1.378,-0.36014,2.4778,
1.3705,1.378,-0.35812,2.4681,
1.3705,1.378,-0.36217,2.4737,
1.3705,1.378,-0.36055,2.4851,
1.3705,1.378,-0.36136,2.4778,
1.3705,1.378,-0.36986,2.4972,
1.3705,1.378,-0.37026,2.5005,
1.3705,1.378,-0.35893,2.4916,
1.3705,1.378,-0.36622,2.498,
1.3705,1.378,-0.36014,2.4964,
1.3705,1.378,-0.36703,2.5175,
1.3705,1.378,-0.36622,2.5061,
1.3705,1.378,-0.37188,2.528,
1.3705,1.378,-0.36783,2.5126,
1.3705,1.378,-0.37067,2.528,
1.3705,1.378,-0.37755,2.5191,
1.3705,1.378,-0.37755,2.5337,
1.3705,1.378,-0.37067,2.5369,
1.3705,1.378,-0.37715,2.5393,
1.3705,1.378,-0.38403,2.5426,
1.3705,1.378,-0.38079,2.5507,
1.3705,1.378,-0.38767,2.5401,
1.3705,1.378,-0.38767,2.5385,
1.3705,1.378,-0.39091,2.5442,
1.3705,1.378,-0.39293,2.5474,
1.3705,1.378,-0.39293,2.5474,
1.3705,1.378,-0.39455,2.5393,
1.3705,1.378,-0.38929,2.5482,
1.3705,1.378,-0.39738,2.5539,
1.3705,1.378,-0.39981,2.5588,
1.3705,1.378,-0.40184,2.5563,
1.3705,1.378,-0.40022,2.5515,
1.3705,1.378,-0.40103,2.5531,
1.3705,1.378,-0.40022,2.5644,
1.3705,1.378,-0.40427,2.5499,
1.3705,1.378,-0.40831,2.5547,
1.3705,1.378,-0.41155,2.5596,
1.3705,1.378,-0.40629,2.5515,
1.3705,1.378,-0.40953,2.5628,
1.3705,1.378,-0.4156,2.5563,
1.3705,1.378,-0.41479,2.5547,
1.3705,1.378,-0.4156,2.5571,
1.3705,1.378,-0.41884,2.5426,
1.3705,1.378,-0.41398,2.5466,
1.3705,1.378,-0.42127,2.5434,
1.3705,1.378,-0.42653,2.5426,
1.3705,1.378,-0.42977,2.5499,
1.3705,1.378,-0.42855,2.5458,
1.3705,1.378,-0.4237,2.5385,
1.3705,1.378,-0.42248,2.5361,
1.3705,1.378,-0.43382,2.5458,
1.3705,1.378,-0.43625,2.5482,
1.3705,1.378,-0.42936,2.5426,
1.3705,1.378,-0.44232,2.549,
1.3705,1.378,-0.43584,2.5385,
1.3705,1.378,-0.43341,2.5393,
1.3705,1.378,-0.4322,2.5482,
1.3705,1.378,-0.44637,2.545,
1.3705,1.378,-0.43867,2.532,
1.3705,1.378,-0.4496,2.5393,
1.3705,1.378,-0.45082,2.5304,
1.3705,1.378,-0.44677,2.5223,
1.3705,1.378,-0.45203,2.5393,
1.3705,1.378,-0.45163,2.528,
1.3705,1.378,-0.46499,2.5353,
1.3705,1.378,-0.46458,2.5264,
1.3705,1.378,-0.46944,2.5385,
1.3705,1.378,-0.46296,2.5264,
1.3705,1.378,-0.47592,2.5239,
1.3705,1.378,-0.46984,2.5191,
1.3705,1.378,-0.46863,2.5288,
1.3705,1.378,-0.47915,2.5158,
1.3705,1.378,-0.4832,2.5223,
1.3705,1.378,-0.47875,2.5142,
1.3705,1.378,-0.48401,2.5248,
1.3705,1.378,-0.48158,2.5183,
1.3705,1.378,-0.48118,2.5296,
1.3705,1.378,-0.49049,2.5239,
1.3705,1.378,-0.49008,2.5037,
1.3705,1.378,-0.49616,2.5118,
1.3705,1.378,-0.49251,2.5029,
1.3705,1.378,-0.49899,2.5094,
1.3705,1.378,-0.50101,2.5134,
1.3705,1.378,-0.5002,2.5069,
1.3705,1.378,-0.50304,2.515,
1.3705,1.378,-0.50263,2.4997,
1.3705,1.378,-0.50628,2.5078,
1.3705,1.378,-0.50749,2.5021,
1.3705,1.378,-0.51356,2.5078,
1.3705,1.378,-0.51356,2.4988,
1.3705,1.378,-0.51356,2.4851,
1.3705,1.378,-0.51316,2.494,
1.3705,1.378,-0.5168,2.4916,
1.3705,1.378,-0.51721,2.4932,
1.3705,1.378,-0.52004,2.4908,
1.3705,1.378,-0.52247,2.4908,
1.3705,1.378,-0.52449,2.4867,
1.3705,1.378,-0.5253,2.4818,
1.3705,1.378,-0.52409,2.4908,
1.3705,1.378,-0.52611,2.4721,
1.3705,1.378,-0.53056,2.4827,
1.3705,1.378,-0.53785,2.4875,
1.3705,1.378,-0.53056,2.4932,
1.3705,1.378,-0.53097,2.4883,
1.3705,1.378,-0.53299,2.4737,
1.3705,1.378,-0.53825,2.4681,
1.3705,1.378,-0.53745,2.4689,
1.3705,1.378,-0.54352,2.4737,
1.3705,1.378,-0.53906,2.4608,
1.3705,1.378,-0.54878,2.4721,
1.3705,1.378,-0.54716,2.4754,
1.3705,1.378,-0.55404,2.4576,
1.3705,1.378,-0.5504,2.4559,
1.3705,1.378,-0.55607,2.4632,
1.3705,1.378,-0.54999,2.4689,
1.3705,1.378,-0.55202,2.4503,
1.3705,1.378,-0.55971,2.4608,
1.3705,1.378,-0.56173,2.4511,
1.3705,1.378,-0.56052,2.4462,
1.3705,1.378,-0.56173,2.4495,
1.3705,1.378,-0.5589,2.4414,
1.3705,1.378,-0.56457,2.4519,
1.3705,1.378,-0.56538,2.4438,
1.3705,1.378,-0.56214,2.4357,
1.3705,1.378,-0.56821,2.4397,
1.3705,1.378,-0.56659,2.4349,
1.3705,1.378,-0.56659,2.4341,
1.3705,1.378,-0.56821,2.4406,
1.3705,1.378,-0.56497,2.4325,
1.3705,1.378,-0.56861,2.4438,
1.3705,1.378,-0.5674,2.4333,
1.3705,1.378,-0.56821,2.426,
1.3705,1.378,-0.57104,2.4163,
1.3705,1.378,-0.57185,2.4211,
1.3705,1.378,-0.56861,2.4227,
1.3705,1.378,-0.5759,2.4025,
1.3705,1.378,-0.57792,2.4074,
1.3705,1.378,-0.57671,2.4025,
1.3705,1.378,-0.57995,2.4146,
1.3705,1.378,-0.57347,2.4211,
1.3705,1.378,-0.58035,2.4146,
1.3705,1.378,-0.57428,2.4017,
1.3705,1.378,-0.57428,2.4041,
1.3705,1.378,-0.57428,2.4082,
1.3705,1.378,-0.57954,2.4001,
1.3705,1.378,-0.57469,2.4082,
1.3705,1.378,-0.58035,2.3976,
1.3705,1.378,-0.57712,2.3952,
1.3705,1.378,-0.57631,2.3774,
1.3705,1.378,-0.57792,2.3839,
1.3705,1.378,-0.5759,2.375,
1.3705,1.378,-0.57671,2.3717,
1.3705,1.378,-0.58035,2.3798,
1.3705,1.378,-0.57954,2.3758,
1.3705,1.378,-0.57712,2.3831,
1.3705,1.378,-0.57671,2.3669,
1.3705,1.378,-0.58076,2.3701,
1.3705,1.378,-0.57671,2.3418,
1.3705,1.378,-0.58035,2.3572,
1.3705,1.378,-0.57509,2.345,
1.3705,1.378,-0.58076,2.3564,
1.3705,1.378,-0.57428,2.3531,
1.3705,1.378,-0.57428,2.345,
1.3705,1.378,-0.57752,2.3313,
1.3705,1.378,-0.57631,2.3272,
1.3705,1.378,-0.5755,2.3272,
1.3705,1.378,-0.58035,2.3353,
1.3705,1.378,-0.57833,2.3264,
1.3705,1.378,-0.57064,2.3134,
1.3705,1.378,-0.57469,2.3321,
1.3705,1.378,-0.57185,2.3353,
1.3705,1.378,-0.56861,2.3118,
1.3705,1.378,-0.57023,2.3037,
1.3705,1.378,-0.56983,2.3037,
1.3705,1.378,-0.56942,2.3021,
1.3705,1.378,-0.57428,2.3199,
1.3705,1.378,-0.56942,2.29,
1.3705,1.378,-0.57428,2.3102,
1.3705,1.378,-0.56861,2.3062,
1.3705,1.378,-0.56659,2.3102,
1.3705,1.378,-0.56335,2.2819,
1.3705,1.378,-0.56659,2.29,
1.3705,1.378,-0.56133,2.2964,
1.3705,1.378,-0.56861,2.2973,
1.3705,1.378,-0.5674,2.2835,
1.3705,1.378,-0.56335,2.2794,
1.3705,1.378,-0.56173,2.2803,
1.3705,1.378,-0.5589,2.2867,
1.3705,1.378,-0.56092,2.2778,
1.3705,1.378,-0.56173,2.2705,
1.3705,1.378,-0.56092,2.2657,
1.3705,1.378,-0.56052,2.2633,
1.3705,1.378,-0.55809,2.2762,
1.3705,1.378,-0.55404,2.2754,
1.3705,1.378,-0.55121,2.2535,
1.3705,1.378,-0.5504,2.2495,
1.3705,1.378,-0.54878,2.2608,
1.3705,1.378,-0.55323,2.2463,
1.3705,1.378,-0.55323,2.2471,
1.3705,1.378,-0.54473,2.2552,
1.3705,1.378,-0.54797,2.2382,
1.3705,1.378,-0.54918,2.2438,
1.3705,1.378,-0.54271,2.2495,
1.3705,1.378,-0.5504,2.2487,
1.3705,1.378,-0.53623,2.2365,
1.3705,1.378,-0.54109,2.2163,
1.3705,1.378,-0.53785,2.2123,
1.3705,1.378,-0.5423,2.2155,
1.3705,1.378,-0.53583,2.2114,
1.3705,1.378,-0.53178,2.2098,
1.3705,1.378,-0.5334,2.2293,
1.3705,1.378,-0.53583,2.2139,
1.3705,1.378,-0.53056,2.2082,
1.3705,1.378,-0.53502,2.2009,
1.3705,1.378,-0.5249,2.2058,
1.3705,1.378,-0.53016,2.2033,
1.3705,1.378,-0.53218,2.2001,
1.3705,1.378,-0.52733,2.2042,
1.3705,1.378,-0.52449,2.1952,
1.3705,1.378,-0.53056,2.2001,
1.3705,1.378,-0.52368,2.1823,
1.3705,1.378,-0.52125,2.171,
1.3705,1.378,-0.51882,2.1791,
1.3705,1.378,-0.52287,2.175,
1.3705,1.378,-0.51963,2.1904,
1.3705,1.378,-0.52166,2.1807,
1.3705,1.378,-0.5168,2.1629,
1.3705,1.378,-0.51761,2.1661,
1.3705,1.378,-0.51316,2.175,
1.3705,1.378,-0.51882,2.1791,
1.3705,1.378,-0.5087,2.1442,
1.3705,1.378,-0.5083,2.1418,
1.3705,1.378,-0.50789,2.141,
1.3705,1.378,-0.51356,2.1669,
1.3705,1.378,-0.50789,2.1402,
1.3705,1.378,-0.50628,2.1426,
1.3705,1.378,-0.50385,2.1361,
1.3705,1.378,-0.50344,2.1345,
1.3705,1.378,-0.5002,2.1426,
1.3705,1.378,-0.50789,2.1426,
1.3705,1.378,-0.50142,2.12,
1.3705,1.378,-0.50385,2.1224,
1.3705,1.378,-0.49494,2.1232,
1.3705,1.378,-0.49697,2.1216,
1.3705,1.378,-0.49858,2.1167,
1.3705,1.378,-0.50182,2.1264,
1.3705,1.378,-0.50263,2.1281,
1.3705,1.378,-0.49939,2.1167,
1.3705,1.378,-0.49777,2.1119,
1.3705,1.378,-0.49697,2.1175,
1.3705,1.378,-0.49049,2.0957,
1.3705,1.378,-0.49251,2.09,
1.3705,1.378,-0.49616,2.1038,
1.3705,1.378,-0.48887,2.0981,
1.3705,1.378,-0.48846,2.0981,
1.3705,1.378,-0.49008,2.0949,
1.3705,1.378,-0.48725,2.0835,
1.3705,1.378,-0.49049,2.0916,
1.3705,1.378,-0.48482,2.0754,
1.3705,1.378,-0.48685,2.0738,
1.3705,1.378,-0.48765,2.0698,
1.3705,1.378,-0.48685,2.0673,
1.3705,1.378,-0.48968,2.0803,
1.3705,1.378,-0.47713,2.0657,
1.3705,1.378,-0.48199,2.0609,
1.3705,1.378,-0.48239,2.0609,
1.3705,1.378,-0.48158,2.0592,
1.3705,1.378,-0.47592,2.052,
1.3705,1.378,-0.47551,2.0552,
1.3705,1.378,-0.4747,2.0584,
1.3705,1.378,-0.48361,2.0568,
1.3705,1.378,-0.4828,2.0495,
1.3705,1.378,-0.47551,2.0422,
1.3705,1.378,-0.48037,2.0309,
1.3705,1.378,-0.4747,2.0196,
1.3705,1.378,-0.47389,2.0439,
1.3705,1.378,-0.47632,2.0479,
1.3705,1.378,-0.4747,2.0212,
1.3705,1.378,-0.47065,2.0099,
1.3705,1.378,-0.47834,2.0325,
1.3705,1.378,-0.47389,2.0317,
1.3705,1.378,-0.47875,2.0341,
1.3705,1.378,-0.47632,2.0155,
1.3705,1.378,-0.47065,1.9977,
1.3705,1.378,-0.47065,2.0147,
1.3705,1.378,-0.47389,2.0058,
1.3705,1.378,-0.46984,2.0034,
1.3705,1.378,-0.47794,2.0074,
1.3705,1.378,-0.47551,1.9985,
1.3705,1.378,-0.4747,1.9969,
1.3705,1.378,-0.47389,1.9856,
1.3705,1.378,-0.47551,1.9864,
1.3705,1.378,-0.47754,1.9953,
1.3705,1.378,-0.46903,1.9848,
1.3705,1.378,-0.47713,1.9783,
1.3705,1.378,-0.47713,1.971,
1.3705,1.378,-0.47227,1.9516,
1.3705,1.378,-0.4747,1.9588,
1.3705,1.378,-0.46944,1.9532,
1.3705,1.378,-0.46863,1.9483,
1.3705,1.378,-0.46661,1.9346,
1.3705,1.378,-0.47227,1.9613,
1.3705,1.378,-0.46701,1.9305,
1.3705,1.378,-0.47065,1.9491,
1.3705,1.378,-0.46822,1.9354,
1.3705,1.378,-0.46742,1.9435,
1.3705,1.378,-0.47106,1.9459,
1.3705,1.378,-0.47187,1.941,
1.3705,1.378,-0.46742,1.9176,
1.3705,1.378,-0.46903,1.9248,
1.3705,1.378,-0.46742,1.9192,
1.3705,1.378,-0.46944,1.9151,
1.3705,1.378,-0.46944,1.9127,
1.3705,1.378,-0.46337,1.9127,
1.3705,1.378,-0.46458,1.9006,
1.3705,1.378,-0.46742,1.8957,
1.3705,1.378,-0.46903,1.9014,
1.3705,1.378,-0.47146,1.9095,
1.3705,1.378,-0.46701,1.8933,
1.3705,1.378,-0.46418,1.8892,
1.3705,1.378,-0.46903,1.89,
1.3705,1.378,-0.46499,1.8738,
1.3705,1.378,-0.46256,1.8795,
1.3705,1.378,-0.46377,1.8682,
1.3705,1.378,-0.46742,1.8714,
1.3705,1.378,-0.46296,1.8706,
1.3705,1.378,-0.4747,1.8641,
1.3705,1.378,-0.47389,1.8698,
1.3705,1.378,-0.47632,1.869,
1.3705,1.378,-0.47146,1.8504,
1.3705,1.378,-0.47713,1.8722,
1.3705,1.378,-0.47268,1.8447,
1.3705,1.378,-0.47632,1.8568,
1.3705,1.378,-0.47834,1.8666,
1.3705,1.378,-0.47713,1.8504,
1.3705,1.378,-0.47794,1.8528,
1.3705,1.378,-0.47146,1.8236,
1.3705,1.378,-0.47187,1.8285,
1.3705,1.378,-0.47187,1.8325,
1.3705,1.378,-0.47794,1.8261,
1.3705,1.378,-0.4743,1.8107,
1.3705,1.378,-0.47632,1.8123,
1.3705,1.378,-0.46984,1.7961,
1.3705,1.378,-0.47308,1.8075,
1.3705,1.378,-0.46944,1.8026,
1.3705,1.378,-0.47713,1.8123,
1.3705,1.378,-0.47915,1.8034,
1.3705,1.378,-0.47592,1.7945,
1.3705,1.378,-0.47349,1.7848,
1.3705,1.378,-0.47592,1.7896,
1.3705,1.378,-0.47065,1.7662,
1.3705,1.378,-0.46984,1.7702,
1.3705,1.378,-0.47754,1.7807,
1.3705,1.378,-0.47268,1.7556,
1.3705,1.378,-0.47834,1.7815,
1.3705,1.378,-0.47389,1.7637,
1.3705,1.378,-0.47268,1.7686,
1.3705,1.378,-0.47632,1.7678,
1.3705,1.378,-0.47146,1.7403,
1.3705,1.378,-0.46944,1.7524,
1.3705,1.378,-0.47713,1.7556,
1.3705,1.378,-0.47227,1.7289,
1.3705,1.378,-0.47834,1.7564,
1.3705,1.378,-0.47551,1.7451,
1.3705,1.378,-0.47834,1.7564,
1.3705,1.378,-0.47551,1.733,
1.3705,1.378,-0.47146,1.7305,
1.3705,1.378,-0.47551,1.7241,
1.3705,1.378,-0.4743,1.7216,
1.3705,1.378,-0.47146,1.7022,
1.3705,1.378,-0.46944,1.7127,
1.3705,1.378,-0.47187,1.6941,
1.3705,1.378,-0.47551,1.7087,
1.3705,1.378,-0.47834,1.7152,
1.3705,1.378,-0.47592,1.7127,
1.3705,1.378,-0.47511,1.7046,
1.3705,1.378,-0.4743,1.6933,
1.3705,1.378,-0.47551,1.699,
1.3705,1.378,-0.47389,1.6803,
1.3705,1.378,-0.47754,1.6957,
1.3705,1.378,-0.46944,1.6722,
1.3705,1.378,-0.47308,1.6739,
1.3705,1.378,-0.47389,1.6779,
1.3705,1.378,-0.46822,1.6666,
1.3705,1.378,-0.47187,1.6722,
1.3705,1.378,-0.47227,1.669,
1.3705,1.378,-0.46458,1.6561,
1.3705,1.378,-0.46458,1.6423,
1.3705,1.378,-0.46984,1.6496,
1.3705,1.378,-0.47268,1.6577,
1.3705,1.378,-0.46661,1.6358,
1.3705,1.378,-0.4658,1.6229,
1.3705,1.378,-0.46903,1.6342,
1.3705,1.378,-0.46296,1.6285,
1.3705,1.378,-0.47106,1.6334,
1.3705,1.378,-0.46539,1.6083,
1.3705,1.378,-0.4658,1.6083,
1.3705,1.378,-0.46903,1.6229,
1.3705,1.378,-0.46337,1.6075,
1.3705,1.378,-0.46782,1.6107,
1.3705,1.378,-0.46215,1.6002,
1.3705,1.378,-0.46418,1.6059,
1.3705,1.378,-0.46458,1.6067,
1.3705,1.378,-0.46053,1.5872,
1.3705,1.378,-0.45932,1.5864,
1.3705,1.378,-0.45891,1.5686,
1.3705,1.378,-0.46296,1.5856,
1.3705,1.378,-0.45851,1.5557,
1.3705,1.378,-0.4577,1.55,
1.3705,1.378,-0.45365,1.5435,
1.3705,1.378,-0.45203,1.5362,
1.3705,1.378,-0.45689,1.5516,
1.3705,1.378,-0.45365,1.5346,
1.3705,1.378,-0.45527,1.5435,
1.3705,1.378,-0.45284,1.5354,
1.3705,1.378,-0.45082,1.5273,
1.3705,1.378,-0.45163,1.5225,
1.3705,1.378,-0.45041,1.5184,
1.3705,1.378,-0.45891,1.537,
1.3705,1.378,-0.4581,1.5346,
1.3705,1.378,-0.46013,1.5322,
1.3705,1.378,-0.44839,1.5022,
1.3705,1.378,-0.44718,1.4941,
1.3705,1.378,-0.44758,1.4974,
1.3705,1.378,-0.44434,1.4941,
1.3705,1.378,-0.44758,1.4877,
1.3705,1.378,-0.45203,1.5087,
1.3705,1.378,-0.44596,1.4731,
1.3705,1.378,-0.45001,1.4941,
1.3705,1.378,-0.43867,1.465,
1.3705,1.378,-0.44758,1.4885,
1.3705,1.378,-0.44151,1.4658,
1.3705,1.378,-0.44798,1.4731,
1.3705,1.378,-0.44879,1.4593,
1.3705,1.378,-0.43382,1.4431,
1.3705,1.378,-0.4411,1.4634,
1.3705,1.378,-0.43867,1.4528,
1.3705,1.378,-0.43503,1.4278,
1.3705,1.378,-0.4411,1.452,
1.3705,1.378,-0.43746,1.4286,
1.3705,1.378,-0.43503,1.4124,
1.3705,1.378,-0.43503,1.4221,
1.3705,1.378,-0.42855,1.4221,
1.3705,1.378,-0.42613,1.4075,
1.3705,1.378,-0.43544,1.4253,
1.3705,1.378,-0.42815,1.3929,
1.3705,1.378,-0.43422,1.4043,
1.3705,1.378,-0.42734,1.3881,
1.3705,1.378,-0.42936,1.3946,
1.3705,1.378,-0.43058,1.397,
1.3705,1.378,-0.42248,1.3751,
1.3705,1.0295,-0.41843,1.3597,
1.3705,1.0295,-0.42005,1.3678,
1.3705,1.0295,-0.42289,1.3727,
1.3705,1.0295,-0.41884,1.3516,
1.3705,1.0295,-0.4241,1.3614,
1.3705,1.0295,-0.41965,1.3557,
1.3705,1.0295,-0.42451,1.3573,
1.3705,1.0295,-0.41439,1.333,
1.3705,1.0295,-0.41924,1.3436,
1.3705,1.0295,-0.4241,1.3492,
1.3705,1.0295,-0.41277,1.3355,
1.3705,1.0295,-0.41803,1.3508,
1.3705,1.0295,-0.41196,1.3387,
1.3705,1.0295,-0.41358,1.3322,
1.3705,1.0295,-0.41358,1.3314,
1.3705,1.0295,-0.41155,1.3209,
1.3705,1.0295,-0.41803,1.3363,
1.3705,1.0295,-0.41439,1.329,
1.3705,1.0295,-0.41317,1.3193,
1.3705,1.0295,-0.41074,1.3055,
1.3705,1.0295,-0.40953,1.2998,
1.3705,1.0295,-0.40953,1.3144,
1.3705,1.0295,-0.40629,1.3128,
1.3705,1.0295,-0.40386,1.3015,
1.3705,1.0295,-0.41236,1.316,
1.3705,1.0295,-0.40143,1.2974,
1.3705,1.0295,-0.40953,1.3185,
1.3705,1.0295,-0.41196,1.312,
1.3705,1.0295,-0.41155,1.3071,
1.3705,1.0295,-0.40629,1.3023,
1.3705,1.0295,-0.4075,1.3031,
1.3705,1.0295,-0.4067,1.2925,
1.3705,1.0295,-0.4071,1.2925,
1.3705,1.0295,-0.40143,1.2901,
1.3705,1.0295,-0.40224,1.2909,
1.3705,1.0295,-0.40265,1.3047,
1.3705,1.0295,-0.40467,1.3039,
1.3705,1.0295,-0.3986,1.2699,
1.3705,1.0295,-0.39617,1.2731,
1.3705,1.0295,-0.39779,1.2885,
1.3705,1.0295,-0.39738,1.282,
1.3705,1.0295,-0.38929,1.2602,
1.3705,1.0295,-0.39293,1.2594,
1.3705,1.0295,-0.39819,1.2691,
1.3705,1.0295,-0.39536,1.2675,
1.3705,1.0295,-0.39981,1.2626,
1.3705,1.0295,-0.3901,1.2424,
1.3705,1.0295,-0.39212,1.2699,
1.3705,1.0295,-0.39172,1.2561,
1.3705,1.0295,-0.38524,1.2424,
1.3705,1.0295,-0.39212,1.2594,
1.3705,1.0295,-0.38322,1.2351,
1.3705,1.0295,-0.38686,1.2375,
1.3705,1.0295,-0.39172,1.2577,
1.3705,1.0295,-0.38484,1.2302,
1.3705,1.0295,-0.38727,1.2456,
1.3705,1.0295,-0.38565,1.2577,
1.3705,1.0295,-0.38767,1.2521,
1.3705,1.0295,-0.38119,1.227,
1.3705,1.0295,-0.37715,1.2213,
1.3705,1.0295,-0.3816,1.2391,
1.3705,1.0295,-0.37512,1.227,
1.3705,1.0295,-0.37472,1.2254,
1.3705,1.0295,-0.37148,1.2229,
1.3705,1.0295,-0.37917,1.2326,
1.3705,1.0295,-0.3735,1.2189,
1.3705,1.0295,-0.37674,1.2326,
1.3705,1.0295,-0.38241,1.2359,
1.3705,1.0295,-0.37998,1.231,
1.3705,1.0295,-0.37148,1.2189,
1.3705,1.0295,-0.37107,1.2189,
1.3705,1.0295,-0.36824,1.2213,
1.3705,1.0295,-0.37674,1.2343,
1.3705,1.0295,-0.36581,1.2181,
1.3705,1.0295,-0.36743,1.2205,
1.3705,1.0295,-0.3731,1.2343,
1.3705,1.0295,-0.36945,1.2173,
1.3705,1.0295,-0.36945,1.2156,
1.3705,1.0295,-0.3646,1.21,
1.3705,1.0295,-0.36905,1.2156,
1.3705,1.0295,-0.365,1.21,
1.3705,1.0295,-0.36662,1.2116,
1.3705,1.0295,-0.36541,1.2051,
1.3705,1.0295,-0.37431,1.2294,
1.3705,1.0295,-0.37391,1.231,
1.3705,1.0295,-0.36905,1.2148,
1.3705,1.0295,-0.3731,1.2343,
1.3705,1.0295,-0.36986,1.2173,
1.3705,1.0295,-0.3646,1.21,
1.3705,1.0295,-0.36298,1.2067,
1.3705,1.0295,-0.36298,1.2132,
1.3705,1.0295,-0.36743,1.2326,
1.3705,1.0295,-0.365,1.2254,
1.3705,1.0295,-0.36541,1.227,
1.3705,1.0295,-0.36783,1.231,
1.3705,1.0295,-0.35933,1.2067,
1.3705,1.0295,-0.36541,1.2173,
1.3705,1.0295,-0.36338,1.2189,
1.3705,1.0295,-0.365,1.2164,
1.3705,1.0295,-0.35974,1.2116,
1.3705,1.0295,-0.36864,1.2286,
1.3705,1.0295,-0.35893,1.21,
1.3705,1.0295,-0.36257,1.2132,
1.3705,1.0295,-0.36176,1.2124,
1.3705,1.0295,-0.36864,1.2286,
1.3705,1.0295,-0.36581,1.2173,
1.3705,1.0295,-0.35893,1.21,
1.3705,1.0295,-0.35852,1.2092,
1.3705,1.0295,-0.36298,1.2156,
1.3705,1.0295,-0.36986,1.2213,
1.3705,1.0295,-0.36176,1.2092,
1.3705,1.0295,-0.36703,1.2334,
1.3705,1.0295,-0.36136,1.2132,
1.3705,1.0295,-0.36217,1.2116,
1.3705,1.0295,-0.36743,1.2318,
1.3705,1.0295,-0.36055,1.2116,
1.3705,1.0295,-0.35893,1.2067,
1.3705,1.0295,-0.36622,1.2302,
1.3705,1.0295,-0.36824,1.2302,
1.3705,1.0295,-0.36905,1.2278,
1.3705,1.0295,-0.36095,1.2116,
1.3705,1.0295,-0.36703,1.2189,
1.3705,1.0295,-0.36662,1.2318,
1.3705,1.0295,-0.36783,1.231,
1.3705,1.0295,-0.35852,1.21,
1.3705,1.0295,-0.36298,1.2148,
1.3705,1.0295,-0.36986,1.2245,
1.3705,1.0295,-0.36136,1.2075,
1.3705,1.0295,-0.35407,1.2051,
1.3705,1.0295,-0.36298,1.2278,
1.3705,1.0295,-0.36136,1.2326,
1.3705,1.0295,-0.36136,1.2318,
1.3705,1.0295,-0.35407,1.2108,
1.3705,1.0295,-0.36136,1.2189,
1.3705,1.0295,-0.35326,1.2051,
1.3705,1.0295,-0.35448,1.2059,
1.3705,1.0295,-0.35205,1.21,
1.3705,1.0295,-0.35771,1.2148,
1.3705,1.0295,-0.36338,1.2262,
1.3705,1.0295,-0.36298,1.2213,
1.3705,1.0295,-0.35407,1.2035,
1.3705,1.0295,-0.35691,1.2173,
1.3705,1.0295,-0.35488,1.2124,
1.3705,1.0295,-0.35529,1.2124,
1.3705,1.0295,-0.36176,1.231,
1.3705,1.0295,-0.35731,1.2189,
1.3705,1.0295,-0.35691,1.214,
1.3705,1.0295,-0.36095,1.2334,
1.3705,1.0295,-0.35326,1.2059,
1.3705,1.0295,-0.3561,1.214,
1.3705,1.0295,-0.36379,1.2213,
1.3705,1.0295,-0.35448,1.2043,
